county,voted_asian_democrat,voted_asian_republican,voted_asian_nonpartisan,voted_european_democrat,voted_european_republican,voted_european_nonpartisan,voted_hispanic_democrat,voted_hispanic_republican,voted_hispanic_nonpartisan,voted_african_democrat,voted_african_republican,voted_african_nonpartisan,voted_other_democrat,voted_other_republican,voted_other_nonpartisan,nonvoted_asian_democrat,nonvoted_asian_republican,nonvoted_asian_nonpartisan,nonvoted_european_democrat,nonvoted_european_republican,nonvoted_european_nonpartisan,nonvoted_hispanic_democrat,nonvoted_hispanic_republican,nonvoted_hispanic_nonpartisan,nonvoted_african_democrat,nonvoted_african_republican,nonvoted_african_nonpartisan,nonvoted_other_democrat,nonvoted_other_republican,nonvoted_other_nonpartisan
33003,0,0,0,9,10,4,0,1,0,0,0,0,0,0,0,1,0,0,2,2,5,1,0,0,0,0,0,0,1,0
33005,1,0,0,9,6,6,0,0,0,0,0,0,1,2,0,0,0,1,5,2,10,0,0,0,0,0,0,3,0,1
33007,0,0,0,5,4,6,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0
33009,0,0,0,15,7,10,0,0,0,0,0,0,2,3,1,1,0,1,10,7,12,0,0,1,1,0,0,0,1,3
33011,1,1,1,45,59,55,8,2,3,1,0,0,9,8,11,1,1,1,17,17,33,1,2,2,1,0,0,3,2,5
33013,0,0,0,26,15,24,0,0,1,0,0,0,3,2,1,0,0,0,11,5,11,1,1,1,0,0,0,1,1,2
33015,2,0,1,44,56,46,0,0,0,0,0,0,6,6,5,1,0,2,17,27,40,0,0,0,0,0,0,1,2,3
33017,0,0,0,22,20,13,0,0,0,0,0,0,1,0,3,0,0,1,9,2,10,2,0,0,0,0,0,1,2,1
33019,0,0,0,2,6,11,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
34001,0,0,0,5,8,3,0,0,1,1,0,0,1,3,1,0,0,1,2,0,3,1,0,1,0,1,0,0,0,1
34003,1,1,1,12,10,16,3,0,1,3,0,1,7,6,1,2,0,3,5,7,14,5,2,2,0,0,0,3,2,5
34005,1,0,0,10,9,3,2,0,0,3,0,0,1,3,1,0,0,2,4,7,5,0,0,0,5,0,2,1,0,1
34007,1,0,1,8,10,2,0,1,0,4,1,0,0,0,2,0,0,2,8,0,7,2,1,3,2,1,0,1,0,3
34009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
34011,0,0,0,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,0,4,0,0,0,0,0,0
34013,0,0,0,10,2,7,6,1,2,7,1,2,2,0,3,0,0,2,7,2,7,3,1,5,9,0,8,4,0,0
34015,0,1,0,10,5,6,2,0,1,1,0,0,0,0,1,0,0,0,3,2,6,0,1,1,0,0,0,0,0,0
34017,0,0,0,3,1,5,7,0,2,5,0,1,1,1,1,0,0,1,4,3,3,3,1,7,0,0,2,0,0,4
34019,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1
34021,0,0,1,3,1,5,0,0,0,3,0,1,2,0,2,0,0,1,3,0,4,0,0,1,1,0,2,2,1,0
34023,3,0,1,11,10,5,7,2,1,4,0,0,8,0,7,3,0,1,5,2,8,1,3,0,3,0,0,3,0,5
34025,1,0,0,16,8,15,1,1,1,3,0,0,5,1,1,0,0,4,7,4,10,1,0,1,1,1,1,0,0,4
34027,0,1,0,6,14,6,3,2,1,1,0,0,3,4,1,1,1,0,4,2,6,2,0,1,1,0,0,1,0,1
34029,0,0,0,8,11,13,2,0,0,1,0,0,1,2,2,0,0,1,2,2,2,1,0,2,0,0,0,0,2,3
34031,0,0,0,6,11,5,7,1,1,2,0,0,2,3,0,1,0,2,2,1,4,2,1,4,1,0,2,1,0,1
34033,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34035,0,0,1,6,5,1,0,0,2,1,0,0,4,0,2,0,0,3,0,3,3,0,0,1,3,0,0,0,0,1
34037,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,3,1,5,0,0,1,0,0,0,0,0,0
34039,0,1,1,4,8,3,1,0,4,6,0,0,4,0,2,1,0,0,1,1,7,0,0,5,2,0,0,0,1,1
34041,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
35001,0,3,0,60,44,17,36,15,9,0,0,0,9,5,5,1,1,0,30,18,15,28,8,18,0,0,0,4,3,5
35003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,0,0,0,2,9,1,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,8,2,0,0,1,1,1,0
35006,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
35007,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35009,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
35011,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,0,0,0,10,6,4,22,6,2,0,0,0,1,1,2,0,0,0,6,3,5,11,5,10,0,0,0,3,2,0
35015,0,1,0,1,10,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0,0,0,0,0,0
35017,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0
35019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35023,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35025,0,0,0,2,8,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4,2,2,6,5,0,0,0,1,0,0
35027,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0
35028,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0
35029,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,1
35031,0,0,0,7,2,1,0,0,1,1,0,0,3,2,0,0,0,0,3,1,6,1,0,2,0,0,0,5,1,3
35033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
35035,0,0,0,4,4,2,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,2,3,0,0,0,0,0,0
35037,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35039,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,1
35041,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
35043,0,1,0,6,16,4,9,4,2,0,0,0,5,2,2,0,0,0,5,3,7,3,1,0,0,0,0,0,1,0
35045,0,0,0,4,15,4,1,2,2,0,0,0,3,1,0,0,0,0,4,5,4,4,1,1,0,0,0,1,0,2
35047,0,0,0,1,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0
35049,0,0,0,14,5,4,10,0,3,0,0,0,5,1,0,0,0,0,12,1,5,6,4,1,0,0,0,1,1,1
35051,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
35053,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,1
35055,0,0,0,9,1,0,5,2,1,0,0,0,1,0,0,0,0,0,7,2,2,3,2,0,0,0,0,1,0,0
35057,0,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
35061,0,0,0,3,7,1,6,4,1,0,0,0,0,0,1,0,0,0,1,1,2,3,1,2,0,0,0,1,0,0
36001,0,0,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36005,0,0,0,4,0,1,10,1,3,6,0,0,1,0,0,0,0,0,5,0,2,9,1,3,6,0,2,0,0,0
36007,0,0,0,7,2,1,0,0,0,0,0,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
36009,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0
36011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36015,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36017,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
36019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36021,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36027,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
36029,0,0,1,14,15,7,2,0,0,3,0,0,3,1,2,0,0,0,3,3,5,2,0,1,2,0,0,1,0,2
36033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
36035,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36037,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36043,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36045,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
36047,4,0,2,9,3,1,10,1,1,20,0,3,6,2,1,4,2,1,7,1,8,5,0,4,14,0,0,7,0,6
36051,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36053,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36055,0,0,0,6,6,2,0,1,0,0,0,0,1,1,0,0,0,0,2,2,2,0,1,1,1,0,0,0,0,1
36057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36059,0,1,0,10,6,7,6,0,0,2,0,1,6,4,1,1,0,2,3,1,6,2,0,2,1,0,0,1,3,2
36061,0,0,0,10,0,1,9,0,2,7,0,0,11,1,2,1,0,5,14,0,0,5,0,3,5,0,1,5,0,3
36063,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
36065,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
36067,0,0,0,7,5,7,0,1,0,1,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,2,0
36069,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36071,0,0,0,2,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,2,0,2
36073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36075,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1
36077,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36079,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
36081,3,1,0,16,4,1,9,0,4,16,0,0,6,1,1,3,1,1,5,2,3,8,0,4,9,0,3,4,2,8
36083,0,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36085,0,0,1,1,4,3,0,1,0,1,0,0,1,1,1,1,0,0,2,1,5,1,0,1,1,0,0,2,1,0
36087,0,0,0,3,3,2,0,0,1,0,0,0,1,3,0,0,1,0,2,1,1,1,0,1,1,0,0,0,0,1
36089,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
36091,0,0,0,2,3,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
36093,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36101,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1
36103,0,0,1,10,22,7,3,1,0,1,0,0,3,0,2,0,0,0,6,6,9,3,0,3,0,0,1,0,1,1
36105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36109,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
36111,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,2,0,0,0,0,1,2
36113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36119,0,1,0,4,11,2,3,0,2,5,0,0,1,0,0,0,0,0,1,0,8,6,0,1,0,0,0,1,0,2
36121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
36123,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37001,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0
37003,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37007,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
37013,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37017,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
37019,0,0,0,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
37021,0,0,0,8,5,1,0,0,1,1,0,1,0,0,1,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0
37023,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37025,0,0,0,3,5,4,0,0,0,1,0,0,0,0,2,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0
37027,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
37031,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
37033,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37035,0,0,0,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37037,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
37039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37045,0,0,0,2,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
37047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
37049,0,0,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0
37051,0,0,0,2,1,4,0,2,1,2,0,1,0,0,0,0,0,0,0,3,2,0,1,0,2,1,0,0,0,0
37053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37057,0,0,0,2,7,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
37059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37063,0,0,1,4,2,4,3,0,1,10,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,1,1,0,0
37065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
37067,0,0,0,2,4,5,1,0,0,6,0,0,0,1,1,0,0,0,1,1,1,1,0,1,2,0,0,1,0,0
37069,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
37071,0,0,0,2,2,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
37077,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
37079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37081,0,0,1,2,7,2,0,1,0,16,1,3,0,0,0,1,0,0,3,2,1,0,0,1,6,0,5,0,0,0
37083,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37085,0,0,0,1,3,1,0,0,1,2,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0
37087,0,0,0,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
37089,0,0,0,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
37091,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37097,0,0,0,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
37099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37101,0,0,0,1,6,2,0,0,1,1,0,0,0,0,0,0,0,0,2,3,4,0,0,0,1,0,0,1,0,0
37105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37107,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37109,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37111,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
37113,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37119,2,0,1,3,15,16,3,1,0,13,0,4,1,0,2,0,0,1,2,4,10,1,0,3,9,2,5,1,0,2
37121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
37125,0,0,0,1,4,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
37127,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37129,0,0,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,1,0
37131,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37133,0,0,0,0,3,5,0,1,0,1,0,0,0,0,0,0,0,0,1,5,1,0,0,0,2,1,0,0,0,1
37135,0,0,0,5,2,3,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0,0,0,1,0,0,1,0,1
37139,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37141,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1
37143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37147,0,0,0,3,4,2,1,0,0,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0
37149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37151,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0
37153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37155,0,0,0,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3
37157,0,0,0,2,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
37159,0,0,0,0,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
37161,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37163,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37167,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
37169,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
37171,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37175,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37179,0,1,1,1,7,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0
37181,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
37183,1,0,2,15,13,9,2,1,3,15,0,4,2,1,2,0,1,2,5,10,8,2,2,0,4,0,3,1,1,0
37185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37189,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37191,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
37193,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37195,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37197,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38003,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
38005,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38009,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38011,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38013,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38015,0,2,0,16,47,23,0,0,0,1,0,0,3,7,6,0,0,0,5,5,12,0,0,0,0,0,0,1,1,6
38017,0,0,0,48,58,26,6,0,0,2,0,0,7,10,7,0,0,0,25,6,20,3,0,2,1,0,0,7,2,4
